PLOT_NAME	SUBPLOT	QUADRAT	SPPCODE	SIZE_CLASS	COUNT1999	COUNT2000	COUNT2001	COUNT2002	COUNT2003	COUNT2004	COUNT2005	COUNT2006	COUNT2007	COUNT2008	COUNT2009	DATA_YEAR
BBBPIPO	6	22	QUKE	10	12	13	8	6	1	5	2	6	4	2	37	1999
BBBPIPO	6	23	ABCO	1	0	0	0	1	2	0	1	0	0	0	2	2002
BBBPIPO	6	23	ABCO	2	112	0	0	0	0	0	0	0	0	0	0	1999
BBBPIPO	6	23	ABCO	10	0	11	13	3	2	2	1	0	0	0	0	2000
BBBPIPO	6	23	CADE	1	0	3	0	0	12	0	269	0	37	0	0	2000
BBBPIPO	6	23	CADE	2	1	0	0	0	0	0	0	0	1	0	0	1999
BBBPIPO	6	23	CADE	10	4	0	0	0	0	0	0	0	0	0	0	1999
BBBPIPO	6	23	PILA	1	0	0	0	0	3	0	0	0	0	0	0	2003
BBBPIPO	6	23	PIPO	1	0	0	0	0	3	0	0	1	0	0	0	2003
BBBPIPO	6	23	QUKE	1	0	0	1	2	0	0	0	0	0	1	0	2001
BBBPIPO	6	23	QUKE	2	3	0	0	0	0	1	0	0	0	0	0	1999
BBBPIPO	6	23	QUKE	10	11	8	1	4	1	3	1	6	0	0	19	1999
BBBPIPO	6	24	ABCO	1	0	0	0	0	7	0	0	0	0	0	1	2003
BBBPIPO	6	24	ABCO	2	72	1	1	0	0	0	0	0	0	0	0	1999
BBBPIPO	6	24	ABCO	10	1	9	9	3	3	1	0	0	0	0	1	1999
BBBPIPO	6	24	CADE	1	0	7	0	0	11	0	310	0	28	0	0	2000
BBBPIPO	6	24	CADE	2	3	2	0	0	0	0	0	0	0	0	0	1999
BBBPIPO	6	24	PILA	1	0	0	0	0	2	0	0	0	0	0	0	2003
BBBPIPO	6	24	PIPO	1	0	0	0	0	26	0	1	0	0	0	0	2003
BBBPIPO	6	24	PIXX	1	0	0	0	1	0	0	0	5	0	0	0	2002
BBBPIPO	6	24	QUCH	10	0	0	1	0	0	0	0	0	0	0	0	2001
BBBPIPO	6	24	QUKE	1	2	0	1	1	0	0	0	0	2	0	0	1999
BBBPIPO	6	24	QUKE	2	0	0	0	0	0	0	0	1	0	0	0	2006
BBBPIPO	6	24	QUKE	10	14	9	2	3	2	5	2	1	2	0	4	1999
BBBPIPO	6	24	QUKE	25	0	0	0	0	0	0	0	0	0	0	NA	2005
BBBPIPO	6	25	ABCO	1	0	1	0	2	1	0	0	0	0	0	1	2000
BBBPIPO	6	25	ABCO	2	45	9	0	0	0	0	0	1	0	0	0	1999
BBBPIPO	6	25	ABCO	10	0	1	2	1	1	0	0	0	0	0	0	2000
BBBPIPO	6	25	CADE	1	0	4	0	0	14	0	192	0	12	0	0	2000
BBBPIPO	6	25	CADE	2	0	1	0	0	0	0	0	1	0	0	0	2000
BBBPIPO	6	25	CADE	10	1	0	0	0	0	0	0	0	0	0	0	1999
BBBPIPO	6	25	PILA	2	3	0	0	0	0	0	0	0	0	0	0	1999
BBBPIPO	6	25	PIPO	1	0	0	0	0	59	0	1	2	0	0	0	2003
BBBPIPO	6	25	PIPO	2	1	0	0	0	0	0	0	0	0	0	0	1999
BBBPIPO	6	25	PIXX	1	0	0	0	0	0	0	0	2	0	0	2	2006
BBBPIPO	6	25	QUKE	1	0	0	0	0	0	0	2	0	0	0	0	2005
BBBPIPO	6	25	QUKE	2	0	0	0	0	0	0	0	0	0	0	0	2005
BBBPIPO	6	25	QUKE	10	10	1	3	4	1	1	0	1	2	0	1	1999
BBBPIPO	11	1	ABCO	1	0	0	0	8	0	0	0	6	0	0	0	2002
BBBPIPO	11	1	ABCO	2	61	0	0	0	0	0	0	0	0	0	0	1999
BBBPIPO	11	1	ABCO	10	0	5	5	1	0	0	0	0	0	0	0	2000
BBBPIPO	11	1	CADE	1	0	0	0	0	10	0	114	0	11	0	0	2003
BBBPIPO	11	1	CADE	10	2	0	0	0	0	0	0	0	0	0	0	1999
BBBPIPO	11	1	PILA	1	0	0	0	0	0	0	0	1	1	0	0	2006
BBBPIPO	11	1	PIPO	1	0	0	0	0	54	0	0	8	0	0	0	2003
BBBPIPO	11	1	PIXX	1	0	0	0	9	0	0	0	0	0	0	0	2002
BBBPIPO	11	1	QUKE	1	0	0	1	0	0	0	0	0	0	0	0	2001
BBBPIPO	11	1	QUKE	2	0	0	0	0	0	0	0	1	0	0	0	2006
BBBPIPO	11	1	QUKE	10	5	2	2	1	0	0	0	0	1	0	2	1999
BBBPIPO	11	2	ABCO	1	0	0	0	17	0	0	0	5	0	0	5	2002
BBBPIPO	11	2	ABCO	2	141	0	0	0	1	0	0	0	0	0	0	1999
BBBPIPO	11	2	ABCO	10	0	21	12	7	5	2	0	0	0	0	0	2000
BBBPIPO	11	2	CADE	1	0	0	0	0	7	0	101	2	9	0	0	2003
BBBPIPO	11	2	CADE	2	1	0	1	0	0	0	0	0	0	1	1	1999
BBBPIPO	11	2	CADE	10	1	1	0	0	0	0	0	0	0	0	0	1999
BBBPIPO	11	2	PILA	1	0	0	0	0	0	0	0	1	1	0	0	2006
BBBPIPO	11	2	PILA	10	1	1	0	0	0	0	0	0	0	0	0	1999
BBBPIPO	11	2	PIPO	1	0	0	0	0	91	0	3	15	0	0	0	2003
BBBPIPO	11	2	PIPO	2	2	0	0	0	0	0	0	0	0	0	0	1999
BBBPIPO	11	2	PIXX	1	0	0	0	12	0	0	2	0	0	0	0	2002
BBBPIPO	11	2	QUKE	1	0	0	3	3	0	0	0	1	1	0	0	2001
BBBPIPO	11	2	QUKE	10	5	4	1	10	4	2	2	2	1	1	3	1999
BBBPIPO	11	3	ABCO	1	0	0	0	48	2	0	0	1	1	0	18	2002
BBBPIPO	11	3	ABCO	2	98	0	1	2	1	0	0	0	0	0	0	1999
BBBPIPO	11	3	ABCO	10	0	23	13	18	22	6	2	2	2	3	1	2000
BBBPIPO	11	3	CADE	1	0	1	0	0	5	0	88	0	13	0	0	2000
BBBPIPO	11	3	CADE	2	1	0	1	1	1	0	0	0	1	0	0	1999
BBBPIPO	11	3	CADE	10	1	0	0	1	0	0	0	0	0	0	0	1999
BBBPIPO	11	3	PILA	2	0	0	0	0	1	0	0	0	0	0	0	2003
BBBPIPO	11	3	PIPO	1	0	0	0	0	63	0	2	14	0	0	0	2003
BBBPIPO	11	3	PIPO	2	1	0	0	0	1	0	0	0	0	0	0	1999
BBBPIPO	11	3	PIPO	10	0	0	0	0	0	2	0	0	0	0	0	2004
BBBPIPO	11	3	PIXX	1	0	0	0	19	0	0	0	0	0	0	0	2002
BBBPIPO	11	3	QUKE	1	1	0	1	5	0	1	2	1	1	0	0	1999
BBBPIPO	11	3	QUKE	2	4	0	0	0	0	3	1	1	0	0	0	1999
BBBPIPO	11	3	QUKE	10	9	14	9	8	5	10	2	10	24	7	15	1999
BBBPIPO	11	3	QUKE	25	0	0	0	0	0	4	4	8	0	11	NA	2004
BBBPIPO	11	4	ABCO	1	0	0	0	85	0	0	0	1	1	0	24	2002
BBBPIPO	11	4	ABCO	2	47	0	0	3	2	0	0	0	0	0	0	1999
BBBPIPO	11	4	ABCO	10	0	11	18	10	6	1	2	1	3	0	1	2000
BBBPIPO	11	4	CADE	1	0	9	0	1	6	0	75	0	72	0	0	2000
BBBPIPO	11	4	CADE	2	0	1	2	1	1	1	0	0	0	0	0	2000
BBBPIPO	11	4	CADE	10	1	2	2	2	0	0	0	0	0	0	0	1999
BBBPIPO	11	4	PILA	10	0	0	1	0	0	0	0	0	0	0	0	2001
BBBPIPO	11	4	PIPO	1	0	0	0	0	15	0	0	8	0	0	0	2003
BBBPIPO	11	4	PIPO	2	0	0	0	0	5	0	0	0	0	0	0	2003
BBBPIPO	11	4	PIXX	1	0	0	0	36	0	0	0	0	0	0	0	2002
BBBPIPO	11	4	QUKE	1	2	0	0	1	0	0	1	0	6	0	0	1999
BBBPIPO	11	4	QUKE	2	0	0	1	4	0	0	0	1	0	0	0	2001
BBBPIPO	11	4	QUKE	10	4	14	13	5	0	5	0	0	13	2	74	1999
BBBPIPO	11	4	QUKE	25	2	0	0	0	0	7	6	6	0	4	NA	1999
BBBPIPO	11	4	QUKE	50	3	0	0	0	0	0	0	0	0	0	NA	1999
BBBPIPO	11	4	QUKE	75	3	0	0	0	0	0	0	0	0	0	NA	1999
BBBPIPO	11	5	ABCO	1	0	1	2	86	0	0	0	5	0	0	17	2000
BBBPIPO	11	5	ABCO	2	96	0	5	1	8	0	1	2	0	0	0	1999
BBBPIPO	11	5	ABCO	10	0	16	56	49	33	16	1	1	1	1	0	2000
BBBPIPO	11	5	CADE	1	0	20	6	0	9	1	51	4	114	3	0	2000
BBBPIPO	11	5	CADE	2	1	1	4	8	0	2	0	1	3	2	1	1999
BBBPIPO	11	5	CADE	10	6	0	12	7	10	5	2	0	0	1	1	1999
BBBPIPO	11	5	PILA	1	0	0	0	0	0	0	0	1	0	0	0	2006
BBBPIPO	11	5	PILA	10	2	2	0	1	1	0	0	0	0	0	0	1999
BBBPIPO	11	5	PIPO	1	0	0	0	1	29	0	1	12	2	0	0	2002
BBBPIPO	11	5	PIPO	2	1	0	0	0	0	0	0	1	0	0	0	1999
BBBPIPO	11	5	PIXX	1	0	0	0	77	0	0	0	0	0	0	0	2002
BBBPIPO	11	5	PIXX	2	0	0	0	0	7	0	0	0	0	0	0	2003
BBBPIPO	11	5	QUKE	1	0	0	0	2	0	2	0	0	3	0	0	2002
BBBPIPO	11	5	QUKE	2	1	0	0	0	0	0	0	3	0	0	0	1999
BBBPIPO	11	5	QUKE	10	6	13	16	11	5	2	2	6	15	5	42	1999
BBBPIPO	11	5	QUKE	25	0	0	0	0	0	1	3	2	0	0	NA	2004
BBBPIPO	11	6	ABCO	1	0	0	0	28	0	0	3	2	2	0	0	2002
BBBPIPO	11	6	ABCO	2	4	0	0	0	0	0	0	0	0	0	0	1999
BBBPIPO	11	6	CADE	1	0	5	0	0	2	0	156	2	102	0	0	2000
BBBPIPO	11	6	PILA	1	0	0	0	0	0	0	0	1	1	0	0	2006
BBBPIPO	11	6	PIPO	1	0	0	0	0	12	0	3	9	0	0	0	2003
BBBPIPO	11	6	PIXX	1	0	0	0	20	0	0	0	2	0	0	0	2002
BBBPIPO	11	6	QUKE	1	0	0	4	2	0	0	1	0	0	0	0	2001
BBBPIPO	11	6	QUKE	2	1	0	0	0	0	0	0	0	0	0	0	1999
BBBPIPO	11	6	QUKE	10	0	3	0	3	3	3	2	0	0	0	0	2000
BBBPIPO	11	7	ABCO	1	0	2	0	38	0	0	0	5	1	0	6	2000
BBBPIPO	11	7	ABCO	2	54	14	0	0	2	0	0	2	0	0	0	1999
BBBPIPO	11	7	ABCO	10	0	1	12	6	4	0	1	0	0	0	0	2000
BBBPIPO	11	7	CADE	1	0	8	0	0	4	2	239	2	89	0	0	2000
BBBPIPO	11	7	CADE	2	0	0	1	0	0	0	0	0	1	1	0	2001
BBBPIPO	11	7	CADE	10	1	1	0	0	0	0	0	0	0	0	0	1999
BBBPIPO	11	7	PILA	1	0	0	0	0	0	0	0	0	1	0	0	2007
BBBPIPO	11	7	PIPO	1	0	0	0	1	74	0	1	16	0	0	0	2002
BBBPIPO	11	7	PIXX	1	0	0	0	29	0	0	0	0	0	0	0	2002
BBBPIPO	11	7	QUKE	1	0	0	2	0	0	0	0	0	0	2	1	2001
BBBPIPO	11	7	QUKE	2	1	0	1	0	0	0	0	1	0	0	5	1999
BBBPIPO	11	7	QUKE	10	2	8	3	3	2	1	0	0	3	4	12	1999
BBBPIPO	11	7	QUKE	25	0	0	0	0	0	0	0	1	15	6	NA	2006
BBBPIPO	11	8	ABCO	1	0	3	0	44	0	0	0	4	0	0	10	2000
BBBPIPO	11	8	ABCO	2	24	0	0	0	0	1	0	1	0	0	0	1999
BBBPIPO	11	8	ABCO	10	0	13	12	7	5	5	4	4	1	0	2	2000
BBBPIPO	11	8	CADE	1	0	2	0	0	6	0	165	2	36	0	0	2000
BBBPIPO	11	8	CADE	2	0	0	2	1	2	0	0	0	0	0	0	2001
BBBPIPO	11	8	CADE	10	2	1	0	0	0	0	0	0	0	0	0	1999
BBBPIPO	11	8	PILA	1	1	0	0	0	0	0	0	1	0	0	0	1999
BBBPIPO	11	8	PIPO	1	0	0	0	0	23	0	1	4	1	0	0	2003
BBBPIPO	11	8	PIXX	1	0	0	0	20	0	0	0	2	0	0	0	2002
BBBPIPO	11	8	PIXX	2	0	0	0	0	2	0	0	0	0	0	0	2003
BBBPIPO	11	8	QUKE	1	0	4	2	0	0	0	1	0	1	0	4	2000
BBBPIPO	11	8	QUKE	2	5	0	1	0	0	0	0	0	0	0	3	1999
BBBPIPO	11	8	QUKE	10	0	17	2	7	3	3	1	0	3	1	4	2000
BBBPIPO	11	8	QUKE	25	0	3	0	0	0	0	0	0	0	1	NA	2000
BBBPIPO	11	8	QUKE	50	1	10	0	0	0	0	0	0	0	0	NA	1999
BBBPIPO	11	8	QUKE	75	0	2	0	0	0	0	0	4	0	0	NA	2000
BBBPIPO	11	8	QUKE	100	1	0	0	0	0	0	0	0	0	0	NA	1999
BBBPIPO	11	9	ABCO	1	0	3	0	48	0	0	1	3	0	0	12	2000
BBBPIPO	11	9	ABCO	2	112	35	0	4	13	1	0	1	1	0	3	1999
BBBPIPO	11	9	ABCO	10	0	18	17	12	16	15	4	5	0	5	1	2000
BBBPIPO	11	9	CADE	1	0	3	0	0	2	0	167	2	18	0	1	2000
BBBPIPO	11	9	CADE	2	0	0	0	0	0	0	0	0	1	3	1	2007
BBBPIPO	11	9	CADE	10	2	2	1	1	2	1	1	0	1	3	1	1999
BBBPIPO	11	9	PILA	1	0	0	0	0	0	0	0	0	0	2	0	0
BBBPIPO	11	9	PIPO	1	0	0	0	0	42	0	3	15	1	0	0	2003
BBBPIPO	11	9	PIXX	1	0	0	0	54	0	0	0	6	0	0	0	2002
BBBPIPO	11	9	PIXX	2	0	0	0	0	2	0	0	0	0	0	0	2003
BBBPIPO	11	9	QUKE	1	0	0	0	2	0	0	0	0	0	0	1	2002
BBBPIPO	11	9	QUKE	2	4	0	2	0	0	1	0	0	0	0	1	1999
BBBPIPO	11	9	QUKE	10	3	8	10	7	5	7	3	5	11	4	33	1999
BBBPIPO	11	9	QUKE	50	0	0	0	2	0	0	0	0	0	0	NA	2002
BBBPIPO	11	9	QUKE	100	3	0	0	0	0	0	0	0	0	0	NA	1999
BBBPIPO	11	10	ABCO	1	0	17	0	43	0	0	0	4	0	0	23	2000
BBBPIPO	11	10	ABCO	2	182	66	0	2	15	2	0	2	0	0	0	1999
BBBPIPO	11	10	ABCO	10	0	79	113	80	90	55	34	10	13	5	3	2000
BBBPIPO	11	10	ABCO	25	0	0	0	0	0	3	4	5	5	9	NA	2004
BBBPIPO	11	10	CADE	1	0	7	0	0	10	0	160	6	9	0	0	2000
BBBPIPO	11	10	CADE	2	2	3	2	1	1	0	0	1	4	5	3	1999
BBBPIPO	11	10	CADE	10	2	2	3	2	4	4	3	2	3	3	2	1999
BBBPIPO	11	10	PILA	1	0	0	0	0	0	0	1	2	4	1	0	2005
BBBPIPO	11	10	PILA	10	1	2	1	0	1	0	0	0	0	1	0	1999
BBBPIPO	11	10	PIPO	1	0	0	0	2	55	0	1	22	3	0	0	2002
BBBPIPO	11	10	PIPO	10	0	0	0	0	1	0	0	0	0	0	0	2003
BBBPIPO	11	10	PIXX	1	0	1	0	64	0	0	0	0	0	0	0	2000
BBBPIPO	11	10	PIXX	2	0	0	0	0	1	0	0	0	0	0	0	2003
BBBPIPO	11	10	PIXX	10	0	0	0	0	0	1	0	0	0	0	1	2004
BBBPIPO	11	10	QUKE	1	0	2	2	4	0	2	0	0	0	0	0	2000
BBBPIPO	11	10	QUKE	2	3	0	0	0	0	5	0	1	0	0	5	1999
BBBPIPO	11	10	QUKE	10	7	17	8	5	7	8	2	1	3	2	25	1999
BBBPIPO	11	10	QUKE	25	8	3	0	0	0	7	1	6	10	10	NA	1999
BBBPIPO	11	10	QUKE	50	13	11	0	1	0	0	0	3	0	0	NA	1999
BBBPIPO	11	10	QUKE	75	0	1	0	0	0	0	0	0	0	0	NA	2000
BBBPIPO	11	11	ABCO	1	0	3	0	81	0	0	1	3	7	0	7	2000
BBBPIPO	11	11	ABCO	2	21	2	0	0	2	0	0	2	1	0	0	1999
BBBPIPO	11	11	ABCO	10	0	9	14	12	8	7	2	1	0	0	0	2000
BBBPIPO	11	11	CADE	1	0	22	1	2	4	0	211	0	186	0	0	2000
BBBPIPO	11	11	CADE	2	1	0	0	0	1	0	0	0	0	0	0	1999
BBBPIPO	11	11	CADE	10	2	3	2	3	1	0	0	0	0	0	0	1999
BBBPIPO	11	11	PILA	1	0	0	0	0	0	0	0	0	3	4	0	2007
BBBPIPO	11	11	PIPO	1	0	0	0	0	16	0	0	16	0	0	0	2003
BBBPIPO	11	11	PIXX	1	0	0	0	69	0	0	0	8	0	0	1	2002
BBBPIPO	11	11	QUKE	1	0	0	1	2	0	0	0	1	1	0	0	2001
BBBPIPO	11	11	QUKE	2	0	1	0	0	0	1	0	0	0	0	0	2000
BBBPIPO	11	11	QUKE	10	5	3	5	5	1	1	3	1	2	1	7	1999
BBBPIPO	11	11	QUKE	100	0	0	0	0	0	0	0	0	0	0	NA	2003
BBBPIPO	11	12	ABCO	1	0	0	0	71	0	1	0	1	8	0	7	2002
BBBPIPO	11	12	ABCO	2	13	0	0	0	1	1	0	0	0	0	0	1999
BBBPIPO	11	12	ABCO	10	0	8	5	7	4	2	1	1	1	0	0	2000
BBBPIPO	11	12	CADE	1	0	17	0	0	1	1	104	0	235	0	0	2000
BBBPIPO	11	12	CADE	2	0	0	0	0	1	0	0	0	0	0	0	2003
BBBPIPO	11	12	CADE	10	1	2	2	2	1	2	0	2	1	0	0	1999
BBBPIPO	11	12	PILA	1	2	0	0	0	0	0	1	1	0	0	0	1999
BBBPIPO	11	12	PIPO	1	0	0	0	0	1	0	0	4	0	0	0	2003
BBBPIPO	11	12	PIXX	1	0	0	0	39	0	0	0	8	0	0	0	2002
BBBPIPO	11	12	PIXX	2	0	0	0	0	1	0	0	0	0	0	0	2003
BBBPIPO	11	12	QUKE	1	0	2	4	0	0	0	0	0	2	0	0	2000
BBBPIPO	11	12	QUKE	2	0	0	0	0	0	1	0	0	1	0	0	2004
BBBPIPO	11	12	QUKE	10	11	12	8	7	2	3	1	1	4	0	6	1999
BBBPIPO	11	13	ABCO	1	0	0	0	43	0	0	0	1	1	0	5	2002
BBBPIPO	11	13	ABCO	2	84	3	1	0	2	2	2	0	0	0	0	1999
BBBPIPO	11	13	ABCO	10	0	38	20	17	11	6	3	1	2	1	0	2000
BBBPIPO	11	13	CADE	1	0	23	0	0	1	0	174	0	51	0	0	2000
BBBPIPO	11	13	CADE	2	2	0	1	1	1	0	0	0	1	0	0	1999
BBBPIPO	11	13	CADE	10	1	2	1	1	0	1	0	0	0	0	0	1999
BBBPIPO	11	13	PILA	1	0	0	0	0	0	0	0	0	0	2	0	0
BBBPIPO	11	13	PILA	10	1	0	0	0	0	0	0	0	0	0	0	1999
BBBPIPO	11	13	PIPO	1	0	0	0	2	25	0	0	3	0	0	0	2002
BBBPIPO	11	13	PIXX	1	0	0	0	21	0	0	0	4	0	0	0	2002
BBBPIPO	11	13	PIXX	2	0	0	0	0	4	0	0	0	0	0	0	2003
BBBPIPO	11	13	QUKE	1	0	0	1	0	0	0	0	0	0	0	0	2001
BBBPIPO	11	13	QUKE	2	0	1	0	0	0	1	0	1	0	0	0	2000
BBBPIPO	11	13	QUKE	10	7	5	2	5	2	1	0	2	6	1	16	1999
BBBPIPO	11	14	ABCO	1	0	0	0	71	0	0	0	4	0	0	7	2002
BBBPIPO	11	14	ABCO	2	117	4	3	0	3	1	0	3	0	0	1	1999
BBBPIPO	11	14	ABCO	10	0	38	27	27	17	10	9	2	3	0	0	2000
BBBPIPO	11	14	CADE	1	0	4	0	1	5	0	151	0	15	0	1	2000
BBBPIPO	11	14	CADE	2	0	2	2	1	1	1	0	0	3	0	0	2000
BBBPIPO	11	14	CADE	10	3	5	6	4	2	1	1	1	2	1	0	1999
BBBPIPO	11	14	PILA	1	0	0	0	0	0	0	0	0	1	1	0	2007
BBBPIPO	11	14	PILA	2	2	0	0	0	0	0	0	0	0	0	0	1999
BBBPIPO	11	14	PILA	10	1	1	1	0	0	0	0	0	0	0	0	1999
BBBPIPO	11	14	PIPO	1	0	0	0	4	29	0	1	5	0	0	0	2002
BBBPIPO	11	14	PIPO	2	0	0	0	0	0	0	1	0	0	0	0	2005
BBBPIPO	11	14	PIPO	10	0	0	0	0	0	0	1	0	0	0	0	2005
BBBPIPO	11	14	PIXX	1	0	0	0	92	0	0	0	9	0	0	0	2002
BBBPIPO	11	14	PIXX	2	0	0	0	0	2	0	0	0	0	0	0	2003
BBBPIPO	11	14	QUKE	1	0	0	0	1	0	0	1	0	2	0	2	2002
BBBPIPO	11	14	QUKE	2	0	0	0	0	0	1	0	0	0	0	0	2004
BBBPIPO	11	14	QUKE	10	13	6	4	8	3	6	1	0	2	1	7	1999
BBBPIPO	11	15	ABCO	1	0	0	0	41	0	0	0	4	3	0	42	2002
BBBPIPO	11	15	ABCO	2	300	28	1	0	6	4	2	6	0	1	3	1999
BBBPIPO	11	15	ABCO	10	0	76	92	85	50	34	9	6	10	4	0	2000
BBBPIPO	11	15	CADE	1	0	0	0	0	2	0	51	1	11	0	0	2003
BBBPIPO	11	15	CADE	2	2	1	1	0	0	0	1	0	1	0	2	1999
BBBPIPO	11	15	CADE	10	2	1	4	4	5	5	2	1	2	1	0	1999
BBBPIPO	11	15	PILA	1	0	0	0	0	0	0	0	0	2	4	0	2007
BBBPIPO	11	15	PILA	10	2	1	0	1	0	0	0	0	0	0	0	1999
BBBPIPO	11	15	PILA	50	0	0	0	0	0	0	0	0	0	0	NA	2003
BBBPIPO	11	15	PIPO	1	0	0	0	5	38	0	0	25	4	1	0	2002
BBBPIPO	11	15	PIPO	2	1	0	0	0	0	0	0	0	0	0	0	1999
BBBPIPO	11	15	PIXX	1	0	0	0	106	0	0	0	5	0	0	1	2002
BBBPIPO	11	15	QUKE	1	0	0	5	3	0	0	0	0	1	0	0	2001
BBBPIPO	11	15	QUKE	2	0	0	2	0	0	0	0	1	0	1	0	2001
BBBPIPO	11	15	QUKE	10	4	2	1	4	2	8	3	2	4	0	5	1999
BBBPIPO	11	15	QUKE	25	0	0	0	0	0	2	3	10	0	0	NA	2004
BBBPIPO	11	16	ABCO	1	0	1	0	97	0	1	0	11	25	0	23	2000
BBBPIPO	11	16	ABCO	2	76	0	2	0	9	2	0	3	1	2	5	1999
BBBPIPO	11	16	ABCO	10	1	16	24	17	12	6	8	3	4	4	1	1999
BBBPIPO	11	16	CADE	1	0	15	0	1	3	0	146	1	107	0	0	2000
BBBPIPO	11	16	CADE	2	0	0	5	1	1	0	0	2	2	0	0	2001
BBBPIPO	11	16	CADE	10	3	1	3	3	3	2	3	0	1	2	1	1999
BBBPIPO	11	16	CADE	50	0	0	0	0	0	0	0	0	0	1	NA	0
BBBPIPO	11	16	PILA	1	0	0	0	0	0	0	1	0	0	0	0	2005
BBBPIPO	11	16	PILA	10	1	0	0	0	0	0	0	0	0	0	0	1999
BBBPIPO	11	16	PIPO	1	0	0	0	2	21	0	5	17	0	0	0	2002
BBBPIPO	11	16	PIXX	1	0	1	0	36	0	0	0	0	0	0	0	2000
BBBPIPO	11	16	QUKE	1	10	0	0	0	0	0	0	0	0	0	0	1999
BBBPIPO	11	16	QUKE	2	4	0	0	0	0	0	1	0	0	0	0	1999
BBBPIPO	11	16	QUKE	10	11	12	7	1	0	5	0	1	0	0	0	1999
BBBPIPO	11	17	ABCO	1	0	0	0	22	0	0	0	4	9	0	3	2002
BBBPIPO	11	17	ABCO	2	61	0	0	0	4	0	0	0	1	1	1	1999
BBBPIPO	11	17	ABCO	10	0	34	22	31	22	21	16	9	5	4	0	2000
BBBPIPO	11	17	CADE	1	0	6	0	1	2	0	99	5	90	0	0	2000
BBBPIPO	11	17	CADE	2	2	1	9	3	0	0	0	0	2	0	1	1999
BBBPIPO	11	17	CADE	10	5	5	5	3	5	6	4	2	2	3	0	1999
BBBPIPO	11	17	PICO	10	1	0	0	0	0	0	0	0	0	0	0	1999
BBBPIPO	11	17	PILA	1	0	0	0	0	0	1	0	0	0	0	0	2004
BBBPIPO	11	17	PILA	10	1	0	1	0	0	0	0	0	0	0	0	1999
BBBPIPO	11	17	PIPO	1	0	0	0	0	15	0	1	3	0	0	0	2003
BBBPIPO	11	17	PIXX	1	0	0	0	5	0	0	0	0	0	0	0	2002
BBBPIPO	11	17	PIXX	2	0	0	0	0	1	0	0	0	0	0	0	2003
BBBPIPO	11	17	QUKE	1	0	0	2	0	0	0	0	0	0	0	0	2001
BBBPIPO	11	17	QUKE	2	1	0	0	0	0	0	0	1	0	0	0	1999
BBBPIPO	11	17	QUKE	10	13	9	14	4	3	2	1	0	3	3	14	1999
BBBPIPO	11	18	ABCO	1	0	0	0	16	0	0	0	3	4	0	6	2002
BBBPIPO	11	18	ABCO	2	157	0	0	0	0	0	0	0	0	0	1	1999
BBBPIPO	11	18	ABCO	10	0	29	31	14	21	8	4	2	3	1	1	2000
BBBPIPO	11	18	CADE	1	0	5	0	0	0	0	77	3	17	0	0	2000
BBBPIPO	11	18	CADE	2	4	0	2	0	0	0	0	0	2	0	0	1999
BBBPIPO	11	18	CADE	10	2	2	3	6	2	1	2	1	1	1	1	1999
BBBPIPO	11	18	PILA	10	2	0	0	0	0	0	0	0	0	0	0	1999
BBBPIPO	11	18	PIPO	1	0	0	0	2	9	0	1	12	0	0	0	2002
BBBPIPO	11	18	PIXX	1	0	0	0	9	0	0	0	0	0	0	1	2002
BBBPIPO	11	18	QUKE	1	0	0	0	0	0	0	0	0	2	0	0	2007
BBBPIPO	11	18	QUKE	2	0	0	0	0	0	0	0	1	0	0	0	0
BBBPIPO	11	18	QUKE	10	9	10	7	4	3	4	4	1	4	1	44	1999
BBBPIPO	11	19	ABCO	1	0	0	0	44	0	0	0	3	2	0	4	2002
BBBPIPO	11	19	ABCO	2	142	0	0	0	2	0	0	0	0	0	0	1999
BBBPIPO	11	19	ABCO	10	0	24	28	14	16	8	4	5	2	1	1	2000
BBBPIPO	11	19	CADE	1	0	2	0	0	0	0	60	0	7	0	0	2000
BBBPIPO	11	19	CADE	2	5	0	1	0	0	0	0	0	0	0	0	1999
BBBPIPO	11	19	CADE	10	9	5	3	2	2	0	0	1	1	1	2	1999
BBBPIPO	11	19	PILA	1	0	0	0	0	0	0	2	0	0	0	0	2005
BBBPIPO	11	19	PILA	10	4	2	1	1	1	1	0	0	0	0	0	1999
BBBPIPO	11	19	PIPO	1	0	0	0	1	40	0	7	11	2	0	0	2002
BBBPIPO	11	19	PIXX	1	0	0	0	26	0	0	0	1	0	0	0	2002
BBBPIPO	11	19	QUKE	1	0	0	0	1	0	0	0	0	0	1	0	2002
BBBPIPO	11	19	QUKE	10	4	4	5	5	4	3	3	5	2	1	40	1999
BBBPIPO	11	20	ABCO	1	0	0	2	4	0	0	1	7	2	0	15	2001
BBBPIPO	11	20	ABCO	2	58	0	1	0	0	0	0	0	0	0	0	1999
BBBPIPO	11	20	ABCO	10	0	9	8	4	1	1	1	1	0	0	1	2000
BBBPIPO	11	20	CADE	1	0	1	0	0	0	0	47	0	9	0	0	2000
BBBPIPO	11	20	CADE	10	5	4	3	0	0	1	0	0	0	0	0	1999
BBBPIPO	11	20	PILA	1	0	0	0	0	0	0	1	0	0	0	0	2005
BBBPIPO	11	20	PILA	2	2	0	0	0	0	0	0	0	0	0	0	1999
BBBPIPO	11	20	PILA	10	1	0	1	0	0	0	0	0	0	0	0	1999
